period,mean_regret,std_regret,standard_error,ci95_lower,ci95_upper
9465,11.526452831464024,6.30349042613623,1.9933386955655858,7.619508988155475,15.433396674772572
9466,11.527072984379222,6.30354623217877,1.9933563429857484,7.6200945521271555,15.434051416631288
9467,11.527693137294422,6.303602117202166,1.9933740153818507,7.6206800671459956,15.434706207442849
9468,11.52831329020962,6.3036580812043175,1.9933917127532284,7.621265533213293,15.435361047205948
9469,11.528933443124822,6.30371412418312,1.993409435099216,7.621850950330359,15.436015935919286
9470,11.52955359604002,6.303770246136468,1.9934271824191476,7.622436318498492,15.43667087358155
9471,11.530173748955217,6.303826447062252,1.9934449547123565,7.623021637718999,15.437325860191436
9472,11.53079390187042,6.303882726958359,1.993462751978174,7.6236069079931985,15.43798089574764
9473,11.531414054785618,6.303939085822676,1.9934805742159323,7.62419212932239,15.438635980248845
9474,11.532034207700816,6.303995523653083,1.9934984214249607,7.624777301707893,15.439291113693738
9475,11.532654360616016,6.30405204044746,1.993516293604589,7.625362425151022,15.439946296081011
9476,11.533274513531214,6.304108636203683,1.9935341907541455,7.625947499653089,15.44060152740934
9477,11.533894666446416,6.304165310919625,1.9935521128729576,7.626532525215419,15.441256807677414
9478,11.534514819361613,6.304222064593158,1.9935700599603519,7.627117501839324,15.441912136883902
9479,11.535134972276811,6.304278897222149,1.9935880320156547,7.627702429526128,15.442567515027495
9480,11.535755125192013,6.304335808804462,1.9936060290381898,7.6282873082771605,15.443222942106866
9481,11.536375278107212,6.304392799337958,1.9936240510272814,7.62887213809374,15.443878418120683
